ID,Segment,Business,Date,Status,MRR,Macro Product,Plan,Classificacao Ic
1817,6,6,2023-08-28 00:00:00,1,253,Cat_2,Cat_10,3
1818,1,1,2022-07-05 00:00:00,0,692,Cat_10,Cat_10,2
1819,10,1,2025-12-04 00:00:00,0,9168,Cat_6,Cat_2,3
1820,3,6,2023-03-19 00:00:00,1,6750,Cat_9,Cat_4,3
1821,9,1,2021-06-13 00:00:00,1,4466,Cat_1,Cat_7,3
1822,9,9,2022-02-23 00:00:00,1,7101,Cat_8,Cat_2,3
1823,5,10,2021-05-22 00:00:00,1,9102,Cat_1,Cat_2,2
1824,4,7,2022-08-27 00:00:00,1,7121,Cat_10,Cat_5,2
1825,3,7,2023-09-16 00:00:00,1,9082,Cat_6,Cat_1,2
1826,8,9,2025-11-30 00:00:00,0,9844,Cat_1,Cat_6,3
1827,6,7,2024-03-25 00:00:00,1,2333,Cat_9,Cat_4,1
1828,3,9,2024-09-24 00:00:00,1,3589,Cat_10,Cat_10,2
1829,1,4,2023-07-16 00:00:00,1,5545,Cat_9,Cat_5,1
1830,7,8,2024-11-09 00:00:00,1,9636,Cat_2,Cat_10,2
1831,2,7,2025-06-11 00:00:00,1,5372,Cat_3,Cat_10,2
1832,8,4,2022-12-23 00:00:00,1,1744,Cat_7,Cat_2,2
1833,10,4,2021-10-03 00:00:00,1,2064,Cat_7,Cat_7,3
1834,4,6,2025-05-01 00:00:00,1,5905,Cat_3,Cat_8,2
1835,10,6,2021-07-03 00:00:00,1,4751,Cat_8,Cat_6,3
1836,1,5,2025-08-27 00:00:00,0,7612,Cat_1,Cat_4,2
1837,8,1,2024-09-01 00:00:00,1,9323,Cat_10,Cat_5,2
1838,8,9,2021-05-04 00:00:00,1,3221,Cat_10,Cat_2,3
1839,8,3,2022-09-14 00:00:00,0,953,Cat_3,Cat_9,3
1840,6,7,2025-02-21 00:00:00,1,3326,Cat_5,Cat_10,2
1841,3,1,2024-12-05 00:00:00,1,5219,Cat_9,Cat_1,2
1842,5,5,2025-07-30 00:00:00,1,2989,Cat_5,Cat_7,2
1843,2,3,2023-10-31 00:00:00,1,4273,Cat_10,Cat_6,1
1844,10,1,2024-11-18 00:00:00,0,9676,Cat_9,Cat_2,1
1845,3,5,2024-05-16 00:00:00,0,471,Cat_2,Cat_10,3
1846,5,2,2022-01-10 00:00:00,1,9285,Cat_6,Cat_6,3
1847,7,6,2023-09-01 00:00:00,1,2946,Cat_5,Cat_6,1
1848,10,2,2021-11-12 00:00:00,1,1599,Cat_5,Cat_4,1
1849,9,2,2025-06-10 00:00:00,1,6842,Cat_6,Cat_3,1
1850,5,9,2021-03-20 00:00:00,1,2777,Cat_7,Cat_5,3
1851,10,3,2021-01-31 00:00:00,1,3097,Cat_1,Cat_7,3
1852,5,9,2023-11-29 00:00:00,0,4273,Cat_5,Cat_2,2
1853,1,2,2021-09-29 00:00:00,0,6879,Cat_4,Cat_5,2
1854,6,7,2021-03-16 00:00:00,1,4026,Cat_7,Cat_5,1
1855,6,9,2023-09-13 00:00:00,1,3946,Cat_6,Cat_9,2
1856,3,9,2022-10-29 00:00:00,1,9476,Cat_2,Cat_8,2
1857,4,7,2022-02-23 00:00:00,1,6759,Cat_6,Cat_8,3
1858,1,9,2025-11-21 00:00:00,1,2248,Cat_7,Cat_2,3
1859,5,7,2025-01-14 00:00:00,1,4155,Cat_4,Cat_1,2
1860,6,2,2024-09-28 00:00:00,0,8176,Cat_7,Cat_8,1
1861,5,9,2024-12-21 00:00:00,1,1986,Cat_6,Cat_4,2
1862,9,5,2022-06-14 00:00:00,1,9594,Cat_3,Cat_3,3
1863,3,9,2024-08-20 00:00:00,1,5507,Cat_8,Cat_5,2
1864,5,6,2025-12-14 00:00:00,1,7282,Cat_10,Cat_1,2
1865,1,9,2023-04-26 00:00:00,1,604,Cat_5,Cat_10,1
1866,1,2,2024-02-24 00:00:00,0,3922,Cat_1,Cat_5,1
1867,3,7,2022-09-18 00:00:00,1,2174,Cat_2,Cat_3,3
1868,5,10,2024-09-13 00:00:00,1,481,Cat_7,Cat_8,3
1869,4,3,2024-02-14 00:00:00,1,8519,Cat_1,Cat_7,3
1870,8,2,2023-02-14 00:00:00,1,2203,Cat_10,Cat_2,3
1871,2,5,2021-04-18 00:00:00,1,5218,Cat_10,Cat_2,1
1872,9,9,2023-08-20 00:00:00,1,8941,Cat_1,Cat_4,2
1873,4,7,2024-03-17 00:00:00,1,6324,Cat_1,Cat_8,3
1874,4,10,2023-12-22 00:00:00,1,4328,Cat_5,Cat_7,3
1875,9,1,2023-05-26 00:00:00,0,7335,Cat_2,Cat_6,2
1876,8,1,2021-11-19 00:00:00,0,829,Cat_4,Cat_3,2
1877,3,8,2024-03-20 00:00:00,1,8428,Cat_3,Cat_4,2
1878,9,10,2022-03-13 00:00:00,1,5191,Cat_5,Cat_6,3
1879,9,6,2022-03-26 00:00:00,0,2279,Cat_4,Cat_2,3
1880,5,1,2021-08-06 00:00:00,0,5705,Cat_4,Cat_2,1
1881,8,3,2023-01-04 00:00:00,1,3901,Cat_8,Cat_3,2
1882,5,10,2021-06-25 00:00:00,0,7814,Cat_10,Cat_4,2
1883,4,8,2022-07-08 00:00:00,0,5468,Cat_7,Cat_2,2
1884,6,4,2022-11-28 00:00:00,1,7287,Cat_5,Cat_3,2
1885,2,5,2024-05-02 00:00:00,1,1398,Cat_3,Cat_5,2
1886,10,10,2024-11-30 00:00:00,1,5528,Cat_6,Cat_2,1
1887,9,7,2021-05-06 00:00:00,1,884,Cat_4,Cat_1,1
1888,5,8,2021-02-17 00:00:00,1,6640,Cat_6,Cat_5,2
1889,7,10,2025-05-20 00:00:00,1,6838,Cat_10,Cat_6,1
1890,7,6,2025-11-04 00:00:00,1,7587,Cat_10,Cat_4,2
1891,6,9,2022-05-22 00:00:00,1,3930,Cat_9,Cat_9,2
1892,7,1,2024-02-13 00:00:00,1,7698,Cat_5,Cat_9,2
1893,2,4,2025-04-25 00:00:00,0,648,Cat_10,Cat_8,3
1894,5,4,2023-04-07 00:00:00,1,2936,Cat_3,Cat_2,3
1895,2,5,2024-02-09 00:00:00,0,8136,Cat_8,Cat_4,3
1896,10,5,2025-10-19 00:00:00,0,9302,Cat_3,Cat_3,2
1897,7,2,2021-02-02 00:00:00,0,9334,Cat_10,Cat_5,2
1898,10,5,2021-03-27 00:00:00,1,5906,Cat_6,Cat_10,1
1899,2,9,2022-03-30 00:00:00,0,8232,Cat_10,Cat_5,1
1900,3,4,2023-04-17 00:00:00,1,221,Cat_5,Cat_8,2
1901,7,4,2021-10-18 00:00:00,1,807,Cat_4,Cat_3,3
1902,3,8,2021-12-20 00:00:00,1,671,Cat_1,Cat_4,3
1903,1,10,2022-03-28 00:00:00,0,8738,Cat_1,Cat_8,2
1904,4,2,2021-07-13 00:00:00,1,6228,Cat_6,Cat_6,2
1905,7,8,2022-01-20 00:00:00,1,9364,Cat_9,Cat_10,3
1906,4,7,2025-07-11 00:00:00,1,6983,Cat_9,Cat_7,1
1907,2,1,2022-09-14 00:00:00,1,6303,Cat_2,Cat_10,3
1908,3,6,2021-05-24 00:00:00,0,3291,Cat_4,Cat_3,2
1909,3,10,2025-02-21 00:00:00,0,8714,Cat_7,Cat_8,2
1910,8,3,2025-05-02 00:00:00,0,5267,Cat_7,Cat_1,3
1911,5,6,2022-07-25 00:00:00,1,6573,Cat_5,Cat_1,3
1912,10,9,2025-07-21 00:00:00,1,1495,Cat_10,Cat_7,2
1913,4,8,2025-01-23 00:00:00,1,7530,Cat_1,Cat_5,3
1914,1,4,2023-08-18 00:00:00,1,6481,Cat_7,Cat_6,3
1915,6,10,2021-02-25 00:00:00,1,5065,Cat_9,Cat_1,3
1916,7,5,2022-04-20 00:00:00,1,4097,Cat_5,Cat_6,2
1917,5,3,2022-10-11 00:00:00,0,4476,Cat_1,Cat_3,3
1918,1,1,2022-11-27 00:00:00,1,3496,Cat_9,Cat_9,2
1919,8,2,2021-02-28 00:00:00,1,4406,Cat_7,Cat_1,2
1920,5,9,2022-09-17 00:00:00,0,5917,Cat_1,Cat_2,2
1921,3,1,2024-10-14 00:00:00,0,7897,Cat_8,Cat_2,3
1922,7,10,2021-10-09 00:00:00,0,7057,Cat_9,Cat_7,3
1923,10,6,2024-06-08 00:00:00,1,7117,Cat_7,Cat_6,3
1924,7,5,2021-08-19 00:00:00,1,1870,Cat_9,Cat_1,1
1925,8,1,2024-02-28 00:00:00,1,2613,Cat_2,Cat_9,2
1926,8,7,2023-09-12 00:00:00,1,9301,Cat_3,Cat_3,3
1927,6,10,2023-03-15 00:00:00,1,5781,Cat_2,Cat_1,1
1928,3,10,2021-06-04 00:00:00,1,7308,Cat_5,Cat_5,3
1929,2,8,2023-05-26 00:00:00,1,3112,Cat_10,Cat_5,3
1930,2,8,2023-04-11 00:00:00,1,3464,Cat_7,Cat_1,1
1931,4,3,2022-08-06 00:00:00,0,6214,Cat_2,Cat_9,2
1932,10,3,2023-06-17 00:00:00,1,7644,Cat_6,Cat_8,3
1933,8,3,2022-01-26 00:00:00,1,2708,Cat_2,Cat_9,1
1934,3,9,2023-04-25 00:00:00,1,4209,Cat_5,Cat_2,3
1935,5,5,2024-05-12 00:00:00,0,5020,Cat_4,Cat_2,2
1936,1,2,2021-10-31 00:00:00,1,8406,Cat_7,Cat_7,3
1937,8,8,2022-03-01 00:00:00,1,740,Cat_3,Cat_4,2
1938,2,2,2024-09-09 00:00:00,1,8996,Cat_10,Cat_3,2
1939,4,3,2024-09-22 00:00:00,1,1316,Cat_3,Cat_10,3
1940,7,9,2022-05-16 00:00:00,1,9217,Cat_8,Cat_8,3
1941,2,6,2025-10-23 00:00:00,0,7981,Cat_1,Cat_4,3
1942,5,2,2025-11-24 00:00:00,1,8641,Cat_10,Cat_7,3
1943,6,6,2024-10-16 00:00:00,1,5156,Cat_4,Cat_4,2
1944,8,6,2025-02-10 00:00:00,1,3368,Cat_10,Cat_2,1
1945,6,6,2022-09-18 00:00:00,1,4770,Cat_1,Cat_5,3
1946,10,2,2022-07-20 00:00:00,1,6226,Cat_10,Cat_7,3
1947,5,10,2021-07-13 00:00:00,1,917,Cat_6,Cat_7,2
1948,1,4,2022-07-31 00:00:00,1,9810,Cat_7,Cat_7,2
1949,1,4,2023-01-08 00:00:00,1,7395,Cat_8,Cat_2,3
1950,1,3,2024-03-20 00:00:00,0,9764,Cat_2,Cat_7,3
1951,9,9,2021-05-16 00:00:00,0,793,Cat_4,Cat_1,1
1952,3,10,2022-05-28 00:00:00,1,1797,Cat_10,Cat_6,1
1953,10,7,2025-04-02 00:00:00,0,2578,Cat_5,Cat_3,2
1954,10,4,2025-07-08 00:00:00,1,4368,Cat_9,Cat_2,2
1955,5,8,2021-08-25 00:00:00,1,6710,Cat_5,Cat_8,2
1956,2,7,2024-03-23 00:00:00,1,9327,Cat_10,Cat_8,1
1957,9,5,2023-03-05 00:00:00,1,8529,Cat_3,Cat_10,2
1958,1,6,2024-10-21 00:00:00,1,9411,Cat_2,Cat_3,3
1959,6,10,2023-03-19 00:00:00,1,8946,Cat_5,Cat_10,2
1960,2,1,2021-09-21 00:00:00,0,414,Cat_9,Cat_6,2
1961,2,1,2022-12-30 00:00:00,0,7612,Cat_1,Cat_10,3
1962,3,9,2021-06-20 00:00:00,1,1296,Cat_9,Cat_4,3
1963,4,5,2025-08-17 00:00:00,1,3423,Cat_1,Cat_8,3
1964,10,1,2025-04-22 00:00:00,1,4642,Cat_2,Cat_3,2
1965,5,8,2021-02-23 00:00:00,1,8961,Cat_6,Cat_7,1
1966,10,8,2021-11-22 00:00:00,1,7777,Cat_6,Cat_9,3
1967,3,4,2021-06-29 00:00:00,1,3827,Cat_4,Cat_4,1
1968,1,3,2021-05-07 00:00:00,0,771,Cat_8,Cat_8,2
1969,8,3,2024-10-20 00:00:00,0,2854,Cat_5,Cat_3,1
1970,10,6,2024-10-19 00:00:00,0,9259,Cat_10,Cat_5,1
1971,2,7,2025-12-23 00:00:00,0,1532,Cat_9,Cat_5,3
1972,1,7,2022-02-22 00:00:00,1,5418,Cat_8,Cat_8,2
1973,5,9,2023-07-29 00:00:00,1,6529,Cat_6,Cat_6,3
1974,10,5,2025-09-08 00:00:00,1,9451,Cat_4,Cat_3,3
1975,6,7,2021-04-22 00:00:00,1,1964,Cat_2,Cat_2,3
1976,6,3,2024-12-23 00:00:00,1,4615,Cat_3,Cat_1,3
1977,1,10,2021-06-14 00:00:00,1,8173,Cat_1,Cat_3,1
1978,7,9,2022-04-23 00:00:00,0,3092,Cat_8,Cat_4,2
1979,9,2,2024-05-29 00:00:00,1,862,Cat_3,Cat_6,2
1980,10,10,2023-04-24 00:00:00,1,7438,Cat_1,Cat_1,3
1981,5,5,2021-08-17 00:00:00,0,9666,Cat_2,Cat_5,1
1982,7,8,2023-11-11 00:00:00,1,7459,Cat_10,Cat_6,3
1983,9,10,2022-02-26 00:00:00,1,2415,Cat_5,Cat_6,3
1984,1,5,2022-05-17 00:00:00,1,1352,Cat_1,Cat_1,2
1985,5,8,2021-06-11 00:00:00,0,3523,Cat_2,Cat_10,2
1986,2,8,2021-10-22 00:00:00,0,1175,Cat_6,Cat_6,1
1987,4,9,2022-03-13 00:00:00,1,907,Cat_1,Cat_10,2
1988,2,3,2024-03-24 00:00:00,1,9377,Cat_6,Cat_10,1
1989,8,8,2023-02-12 00:00:00,1,3760,Cat_9,Cat_1,3
1990,10,2,2021-06-27 00:00:00,0,7130,Cat_8,Cat_5,1
1991,8,2,2021-03-04 00:00:00,1,7879,Cat_1,Cat_8,2
1992,7,4,2021-10-11 00:00:00,0,8843,Cat_4,Cat_6,2
1993,8,8,2025-11-11 00:00:00,1,7718,Cat_6,Cat_1,2
1994,5,5,2024-09-06 00:00:00,1,7460,Cat_6,Cat_2,1
1995,10,7,2023-05-29 00:00:00,1,3528,Cat_3,Cat_2,1
1996,4,10,2021-07-04 00:00:00,1,4164,Cat_9,Cat_4,3
1997,5,4,2022-06-11 00:00:00,1,9189,Cat_9,Cat_7,3
1998,7,2,2022-05-10 00:00:00,0,8458,Cat_2,Cat_1,1
1999,7,2,2023-06-06 00:00:00,0,6825,Cat_6,Cat_4,2
2000,2,6,2025-02-09 00:00:00,1,7416,Cat_5,Cat_4,3
2001,10,7,2021-01-29 00:00:00,0,7499,Cat_5,Cat_9,2
2002,8,5,2023-11-12 00:00:00,1,4712,Cat_1,Cat_6,2
2003,1,5,2023-04-20 00:00:00,1,7578,Cat_3,Cat_1,1
2004,10,4,2023-02-21 00:00:00,1,9974,Cat_7,Cat_9,3
2005,4,2,2021-04-30 00:00:00,1,3602,Cat_4,Cat_5,2
2006,8,7,2024-07-26 00:00:00,1,4425,Cat_5,Cat_6,1
2007,4,1,2025-09-30 00:00:00,1,8907,Cat_9,Cat_6,2
2008,4,1,2022-03-01 00:00:00,1,5410,Cat_2,Cat_3,3
2009,9,3,2025-08-05 00:00:00,1,111,Cat_6,Cat_5,2
2010,3,8,2025-07-02 00:00:00,1,5557,Cat_10,Cat_2,1
2011,7,1,2022-11-25 00:00:00,1,1130,Cat_7,Cat_7,2
2012,7,2,2022-04-20 00:00:00,1,4977,Cat_5,Cat_3,2
2013,6,3,2024-08-20 00:00:00,1,289,Cat_3,Cat_6,3
2014,8,8,2024-02-04 00:00:00,1,6984,Cat_5,Cat_6,3
2015,3,1,2024-06-13 00:00:00,1,3407,Cat_5,Cat_9,2
2016,1,10,2022-04-14 00:00:00,1,8641,Cat_3,Cat_2,3
2017,2,8,2021-12-02 00:00:00,1,1786,Cat_6,Cat_1,1
2018,9,7,2023-07-26 00:00:00,0,255,Cat_4,Cat_6,3
2019,10,9,2022-11-01 00:00:00,1,5073,Cat_1,Cat_1,2
2020,7,1,2021-03-31 00:00:00,1,2300,Cat_1,Cat_7,3
2021,2,1,2023-10-22 00:00:00,1,9806,Cat_3,Cat_5,2
2022,7,2,2021-08-24 00:00:00,1,6276,Cat_3,Cat_2,1
2023,4,1,2025-03-22 00:00:00,1,4935,Cat_5,Cat_1,2
2024,4,9,2022-08-18 00:00:00,0,3459,Cat_8,Cat_7,3
2025,10,7,2023-10-12 00:00:00,0,8962,Cat_3,Cat_1,1
2026,2,10,2021-06-14 00:00:00,1,6045,Cat_8,Cat_10,1
2027,7,2,2022-06-20 00:00:00,0,1904,Cat_5,Cat_9,1
2028,1,7,2023-04-06 00:00:00,1,942,Cat_4,Cat_1,3
2029,4,10,2022-11-18 00:00:00,1,9316,Cat_9,Cat_6,1
2030,8,10,2022-06-15 00:00:00,0,193,Cat_7,Cat_7,2
2031,1,2,2025-02-18 00:00:00,1,9881,Cat_1,Cat_7,1
2032,2,6,2021-01-02 00:00:00,1,121,Cat_8,Cat_1,3
2033,10,9,2021-10-03 00:00:00,1,4694,Cat_9,Cat_2,2
2034,8,4,2023-12-18 00:00:00,1,7251,Cat_5,Cat_1,1
2035,2,6,2022-12-06 00:00:00,0,7363,Cat_8,Cat_3,3
2036,8,7,2025-07-22 00:00:00,0,5822,Cat_2,Cat_1,1
2037,1,10,2024-06-16 00:00:00,0,1866,Cat_10,Cat_10,2
2038,2,7,2023-03-04 00:00:00,1,1441,Cat_8,Cat_3,3
2039,3,4,2024-05-13 00:00:00,1,6983,Cat_10,Cat_2,1
2040,7,5,2024-01-27 00:00:00,1,9079,Cat_8,Cat_9,2
2041,10,9,2023-05-14 00:00:00,1,3489,Cat_4,Cat_9,2
2042,9,2,2023-11-12 00:00:00,1,6833,Cat_6,Cat_9,2
2043,10,1,2025-05-10 00:00:00,1,1921,Cat_2,Cat_8,3
2044,5,9,2024-09-25 00:00:00,1,2254,Cat_7,Cat_4,2
2045,10,3,2023-01-16 00:00:00,1,3553,Cat_7,Cat_4,3
2046,3,6,2024-02-18 00:00:00,0,4283,Cat_6,Cat_10,1
2047,8,9,2024-12-09 00:00:00,1,5542,Cat_6,Cat_9,2
2048,1,2,2022-01-16 00:00:00,1,2851,Cat_4,Cat_7,1
2049,8,8,2023-05-05 00:00:00,1,2278,Cat_3,Cat_5,2
2050,7,1,2024-05-24 00:00:00,1,1117,Cat_1,Cat_9,3
2051,9,5,2021-05-22 00:00:00,1,3763,Cat_3,Cat_4,3
2052,3,9,2024-09-15 00:00:00,0,3281,Cat_9,Cat_3,2
2053,10,7,2025-08-14 00:00:00,1,3557,Cat_7,Cat_8,2
2054,5,10,2023-05-13 00:00:00,1,9874,Cat_9,Cat_2,1
2055,8,1,2022-11-11 00:00:00,0,2215,Cat_1,Cat_5,3
2056,4,4,2024-03-24 00:00:00,1,4457,Cat_10,Cat_1,3
2057,4,4,2023-08-12 00:00:00,0,9582,Cat_5,Cat_5,2
2058,3,5,2023-01-29 00:00:00,0,960,Cat_2,Cat_2,2
2059,3,5,2022-08-22 00:00:00,1,8145,Cat_8,Cat_10,2
2060,7,7,2021-08-03 00:00:00,1,2456,Cat_4,Cat_5,1
2061,9,7,2023-06-20 00:00:00,0,5092,Cat_4,Cat_7,2
2062,3,10,2023-06-01 00:00:00,1,7203,Cat_3,Cat_1,1
2063,3,10,2021-10-24 00:00:00,1,5744,Cat_7,Cat_1,1
2064,9,9,2023-05-24 00:00:00,1,5759,Cat_6,Cat_9,3
2065,9,1,2022-09-15 00:00:00,1,1783,Cat_1,Cat_2,1
2066,2,5,2025-10-24 00:00:00,1,610,Cat_10,Cat_6,3
2067,8,10,2021-12-18 00:00:00,1,3431,Cat_5,Cat_5,3
2068,8,5,2023-08-08 00:00:00,1,6727,Cat_6,Cat_10,1
2069,2,2,2021-12-17 00:00:00,0,3354,Cat_9,Cat_2,3
2070,1,7,2023-03-03 00:00:00,1,7189,Cat_3,Cat_9,2
2071,1,9,2025-08-05 00:00:00,1,1034,Cat_4,Cat_7,1
2072,2,10,2024-09-03 00:00:00,0,4433,Cat_3,Cat_9,1
2073,2,4,2022-02-14 00:00:00,1,3263,Cat_9,Cat_9,1
2074,4,8,2024-03-16 00:00:00,0,3500,Cat_10,Cat_3,3
2075,9,8,2022-09-17 00:00:00,0,928,Cat_1,Cat_9,3
2076,1,10,2021-10-17 00:00:00,1,7794,Cat_1,Cat_6,3
2077,2,6,2024-07-12 00:00:00,0,6966,Cat_2,Cat_5,3
2078,1,4,2021-01-05 00:00:00,1,1439,Cat_4,Cat_2,2
2079,7,3,2021-09-23 00:00:00,0,9578,Cat_9,Cat_6,1
2080,7,1,2022-02-24 00:00:00,0,8139,Cat_4,Cat_4,2
2081,3,2,2024-05-10 00:00:00,1,1710,Cat_9,Cat_10,1
2082,10,5,2022-02-24 00:00:00,1,7048,Cat_9,Cat_7,3
2083,4,2,2022-08-07 00:00:00,1,6869,Cat_3,Cat_3,1
2084,2,6,2025-01-18 00:00:00,1,5683,Cat_1,Cat_6,1
2085,1,9,2024-11-03 00:00:00,1,5188,Cat_7,Cat_6,2
2086,9,6,2021-10-01 00:00:00,1,4440,Cat_7,Cat_9,2
2087,7,10,2021-02-04 00:00:00,1,3472,Cat_2,Cat_8,2
2088,4,7,2021-03-23 00:00:00,0,4837,Cat_6,Cat_5,2
2089,1,10,2024-12-31 00:00:00,1,3842,Cat_6,Cat_9,1
2090,7,4,2022-06-09 00:00:00,1,3750,Cat_2,Cat_4,1
2091,5,5,2025-06-20 00:00:00,1,511,Cat_10,Cat_6,1
2092,2,2,2024-03-31 00:00:00,1,7947,Cat_3,Cat_9,2
2093,10,10,2022-04-09 00:00:00,1,2854,Cat_1,Cat_2,3
2094,2,9,2021-03-15 00:00:00,1,6336,Cat_10,Cat_3,1
2095,2,10,2023-10-27 00:00:00,1,8596,Cat_10,Cat_10,1
2096,1,9,2025-06-09 00:00:00,1,4522,Cat_8,Cat_7,3
2097,7,6,2025-04-12 00:00:00,1,5643,Cat_8,Cat_2,2
2098,5,10,2024-10-16 00:00:00,0,7023,Cat_8,Cat_3,3
2099,2,8,2023-04-30 00:00:00,1,2495,Cat_7,Cat_8,1
2100,4,9,2023-10-14 00:00:00,1,6520,Cat_6,Cat_6,2
2101,1,5,2024-12-03 00:00:00,1,4888,Cat_4,Cat_7,3
2102,9,1,2021-01-24 00:00:00,1,7474,Cat_10,Cat_9,2
2103,9,1,2025-01-21 00:00:00,1,6599,Cat_4,Cat_3,3
2104,10,10,2023-10-19 00:00:00,0,7936,Cat_2,Cat_8,3
2105,7,5,2023-06-12 00:00:00,0,5813,Cat_7,Cat_8,2
2106,1,10,2023-03-27 00:00:00,1,2251,Cat_1,Cat_1,2
2107,1,9,2021-09-04 00:00:00,1,8886,Cat_6,Cat_2,2
2108,7,2,2021-10-29 00:00:00,0,1587,Cat_8,Cat_9,3
2109,4,3,2021-06-20 00:00:00,1,5175,Cat_6,Cat_6,1
2110,10,1,2024-10-08 00:00:00,0,1038,Cat_6,Cat_7,3
2111,4,2,2021-05-04 00:00:00,0,784,Cat_3,Cat_9,1
2112,2,7,2023-02-11 00:00:00,0,8269,Cat_8,Cat_5,2
2113,3,2,2024-04-27 00:00:00,1,8137,Cat_10,Cat_5,3
2114,3,3,2022-11-28 00:00:00,1,5710,Cat_4,Cat_4,1
2115,5,2,2022-03-16 00:00:00,1,4047,Cat_8,Cat_1,2
2116,2,3,2025-05-31 00:00:00,1,6573,Cat_1,Cat_6,1
2117,2,10,2022-02-07 00:00:00,1,2941,Cat_10,Cat_8,1
2118,9,4,2025-08-20 00:00:00,1,6067,Cat_1,Cat_10,1
2119,8,3,2025-04-27 00:00:00,0,9677,Cat_2,Cat_9,1
2120,7,9,2021-11-21 00:00:00,1,4067,Cat_8,Cat_6,3
2121,10,5,2022-06-13 00:00:00,1,5236,Cat_1,Cat_9,2
2122,6,7,2021-05-02 00:00:00,1,8867,Cat_1,Cat_1,2
2123,4,5,2022-08-28 00:00:00,0,9550,Cat_1,Cat_10,3
2124,1,8,2025-09-14 00:00:00,0,1699,Cat_3,Cat_2,2
2125,4,8,2022-12-26 00:00:00,1,7497,Cat_1,Cat_7,2
2126,1,10,2024-10-14 00:00:00,1,7867,Cat_8,Cat_4,3
2127,9,9,2021-05-25 00:00:00,1,1604,Cat_10,Cat_1,3
2128,4,1,2021-11-10 00:00:00,1,1444,Cat_1,Cat_1,2
2129,1,6,2022-04-07 00:00:00,1,7387,Cat_7,Cat_2,2
2130,10,6,2023-05-11 00:00:00,0,1675,Cat_1,Cat_8,3
2131,4,8,2024-08-08 00:00:00,1,6440,Cat_5,Cat_8,1
2132,5,1,2022-07-23 00:00:00,1,8681,Cat_9,Cat_5,3
2133,2,5,2023-03-24 00:00:00,1,3800,Cat_6,Cat_9,2
2134,9,6,2021-06-24 00:00:00,1,8268,Cat_5,Cat_4,3
2135,4,5,2025-09-12 00:00:00,1,514,Cat_8,Cat_10,1
2136,9,5,2021-03-24 00:00:00,1,4529,Cat_7,Cat_8,2
2137,7,9,2023-11-22 00:00:00,0,8519,Cat_9,Cat_9,3
2138,7,5,2025-01-09 00:00:00,1,6006,Cat_2,Cat_10,3
2139,10,7,2023-06-16 00:00:00,1,513,Cat_5,Cat_5,2
2140,9,6,2022-10-14 00:00:00,1,7831,Cat_8,Cat_6,3
2141,7,5,2025-01-21 00:00:00,0,399,Cat_7,Cat_4,3
2142,4,9,2021-02-06 00:00:00,0,7630,Cat_2,Cat_2,3
2143,9,2,2024-09-23 00:00:00,1,8024,Cat_5,Cat_2,2
2144,10,7,2022-05-09 00:00:00,0,7467,Cat_2,Cat_5,3
2145,7,1,2025-02-05 00:00:00,0,8407,Cat_8,Cat_2,2
2146,5,9,2025-12-13 00:00:00,1,7511,Cat_5,Cat_2,1
2147,10,5,2025-10-19 00:00:00,1,6143,Cat_4,Cat_3,2
2148,8,8,2021-07-27 00:00:00,1,1421,Cat_1,Cat_7,1
2149,10,6,2022-02-03 00:00:00,1,1823,Cat_4,Cat_5,1
2150,9,7,2022-03-01 00:00:00,1,9446,Cat_4,Cat_9,1
2151,10,10,2025-08-26 00:00:00,1,7038,Cat_7,Cat_8,2
2152,6,4,2025-03-15 00:00:00,1,5208,Cat_7,Cat_9,2
2153,8,6,2024-01-20 00:00:00,0,6266,Cat_1,Cat_7,1
2154,1,10,2022-01-22 00:00:00,1,5828,Cat_8,Cat_4,2
2155,6,8,2022-10-27 00:00:00,1,2563,Cat_6,Cat_2,3
2156,8,4,2025-01-17 00:00:00,1,3753,Cat_2,Cat_2,1
2157,10,10,2022-09-15 00:00:00,1,8002,Cat_6,Cat_3,1
2158,1,4,2021-03-20 00:00:00,1,6637,Cat_10,Cat_9,1
2159,1,2,2022-07-13 00:00:00,1,1345,Cat_3,Cat_10,1
2160,7,9,2024-03-27 00:00:00,1,4165,Cat_6,Cat_5,1
2161,8,6,2024-03-29 00:00:00,1,2158,Cat_6,Cat_3,2
2162,5,8,2022-10-24 00:00:00,1,2527,Cat_2,Cat_10,3
2163,5,8,2023-02-07 00:00:00,0,2991,Cat_2,Cat_3,3
2164,4,7,2025-08-02 00:00:00,0,3831,Cat_2,Cat_7,3
2165,7,5,2021-11-26 00:00:00,1,9334,Cat_4,Cat_9,1
2166,8,3,2025-10-31 00:00:00,1,6394,Cat_6,Cat_8,3
2167,9,4,2023-01-22 00:00:00,1,2575,Cat_2,Cat_4,1
2168,2,8,2021-01-10 00:00:00,1,8772,Cat_7,Cat_4,2
2169,2,1,2023-10-04 00:00:00,1,415,Cat_9,Cat_8,3
2170,2,1,2025-01-08 00:00:00,1,7139,Cat_4,Cat_4,3
2171,6,6,2025-05-05 00:00:00,1,2477,Cat_1,Cat_8,1
2172,7,2,2022-03-08 00:00:00,1,3149,Cat_7,Cat_5,2
2173,9,2,2023-12-24 00:00:00,1,2230,Cat_1,Cat_5,3
2174,2,8,2023-11-12 00:00:00,1,427,Cat_5,Cat_3,1
